Id,Date,Close,開市,高,低,成交量,升跌（%）
1021.00 ,2020年6月29日,9185.40 ,"9,122.80","9,229.10","9,033.60",401.12K,0.67%
1020.00 ,2020年6月28日,9124.00 ,"9,008.40","9,185.50","8,950.20",329.01K,1.28%
1019.00 ,2020年6月27日,9008.30 ,"9,160.50","9,190.50","8,865.30",441.93K,-1.66%
1018.00 ,2020年6月26日,9160.00 ,"9,247.50","9,296.50","9,060.10",489.84K,-0.95%
1017.00 ,2020年6月25日,9247.50 ,"9,300.80","9,327.30","9,022.60",524.45K,-0.59%
1016.00 ,2020年6月24日,9302.00 ,"9,624.60","9,667.40","9,223.00",515.78K,-3.35%
1015.00 ,2020年6月23日,9624.60 ,"9,683.90","9,715.60","9,581.80",375.49K,-0.61%
1014.00 ,2020年6月22日,9683.70 ,"9,296.50","9,751.90","9,285.80",523.32K,4.17%
1013.00 ,2020年6月21日,9296.40 ,"9,358.80","9,411.20","9,288.50",335.99K,-0.67%
1012.00 ,2020年6月20日,9358.80 ,"9,314.00","9,394.50","9,199.80",383.44K,0.48%
1011.00 ,2020年6月19日,9314.00 ,"9,390.30","9,424.00","9,249.60",478.49K,-0.79%
1010.00 ,2020年6月18日,9388.10 ,"9,464.60","9,480.40","9,289.30",391.67K,-0.81%
1009.00 ,2020年6月17日,9464.60 ,"9,523.60","9,543.60","9,258.20",446.45K,-0.62%
1008.00 ,2020年6月16日,9523.50 ,"9,425.60","9,577.10","9,379.30",545.47K,1.04%
1007.00 ,2020年6月15日,9425.40 ,"9,345.50","9,489.70","8,925.60",750.90K,0.86%
1006.00 ,2020年6月14日,9345.30 ,"9,470.70","9,474.70","9,264.40",311.27K,-1.33%
1005.00 ,2020年6月13日,9471.30 ,"9,466.50","9,484.90","9,369.90",364.97K,0.05%
1004.00 ,2020年6月12日,9466.60 ,"9,283.70","9,547.50","9,249.40",529.28K,1.97%
1003.00 ,2020年6月11日,9283.20 ,"9,878.90","9,945.20","9,139.10",919.30K,-6.03%
1002.00 ,2020年6月10日,9878.80 ,"9,768.80","9,970.90","9,710.70",533.55K,1.13%
1001.00 ,2020年6月9日,9768.80 ,"9,777.70","9,857.20","9,616.60",479.55K,-0.09%
1000.00 ,2020年6月8日,9777.90 ,"9,743.40","9,788.20","9,662.30",431.04K,0.36%
999.00 ,2020年6月7日,9742.60 ,"9,669.60","9,791.80","9,417.40",549.20K,0.76%
998.00 ,2020年6月6日,9669.60 ,"9,630.80","9,733.10","9,549.50",370.85K,0.40%
997.00 ,2020年6月5日,9631.20 ,"9,794.00","9,846.10","9,628.70",527.05K,-1.67%
996.00 ,2020年6月4日,9794.40 ,"9,667.20","9,864.40","9,490.90",593.66K,1.32%
995.00 ,2020年6月3日,9667.20 ,"9,527.00","9,667.20","9,421.70",558.12K,1.47%
994.00 ,2020年6月2日,9527.60 ,"10,190.70","10,207.30","9,347.30",1.06M,-6.49%
993.00 ,2020年6月1日,10189.30 ,"9,454.50","10,301.80","9,429.70",796.68K,7.77%
992.00 ,2020年5月31日,9454.80 ,"9,692.90","9,695.60","9,406.20",645.27K,-2.45%
991.00 ,2020年5月30日,9692.50 ,"9,424.80","9,729.90","9,352.70",720.62K,2.84%
990.00 ,2020年5月29日,9424.80 ,"9,573.40","9,596.50","9,358.10",814.33K,-1.54%
989.00 ,2020年5月28日,9572.20 ,"9,199.80","9,610.80","9,119.20",948.86K,4.06%
988.00 ,2020年5月27日,9199.10 ,"8,842.30","9,210.90","8,818.60",810.89K,4.03%
987.00 ,2020年5月26日,8842.50 ,"8,897.70","8,994.60","8,713.90",784.92K,-0.63%
986.00 ,2020年5月25日,8898.20 ,"8,728.00","8,959.50","8,666.10",941.89K,1.95%
985.00 ,2020年5月24日,8728.20 ,"9,177.90","9,292.00","8,724.10",1.11M,-4.89%
984.00 ,2020年5月23日,9177.00 ,"9,169.80","9,303.20","9,098.90",812.56K,0.08%
983.00 ,2020年5月22日,9169.70 ,"9,058.20","9,253.50","8,952.10",914.59K,1.22%
982.00 ,2020年5月21日,9059.00 ,"9,511.60","9,567.10","8,833.60",1.41M,-4.76%
981.00 ,2020年5月20日,9512.30 ,"9,773.00","9,829.30","9,368.40",1.15M,-2.67%
980.00 ,2020年5月19日,9773.30 ,"9,730.80","9,883.90","9,498.70",1.16M,0.44%
979.00 ,2020年5月18日,9730.70 ,"9,678.40","9,930.20","9,524.40",1.18M,0.55%
978.00 ,2020年5月17日,9677.70 ,"9,376.60","9,866.00","9,327.80",1.18M,3.18%
977.00 ,2020年5月16日,9379.50 ,"9,318.10","9,579.00","9,233.00",1.10M,0.66%
976.00 ,2020年5月15日,9318.00 ,"9,778.60","9,819.60","9,223.20",1.56M,-4.71%
975.00 ,2020年5月14日,9778.40 ,"9,298.70","9,887.50","9,265.80",1.77M,5.16%
974.00 ,2020年5月13日,9298.70 ,"8,813.90","9,384.60","8,799.10",1.50M,5.50%
973.00 ,2020年5月12日,8813.80 ,"8,569.80","8,964.50","8,542.80",1.35M,2.73%
972.00 ,2020年5月11日,8579.80 ,"8,737.60","9,129.60","8,235.60",2.29M,-1.82%
971.00 ,2020年5月10日,8738.80 ,"9,553.90","9,569.40","8,259.30",2.47M,-8.54%
970.00 ,2020年5月9日,9554.60 ,"9,806.00","9,910.50","9,533.60",1.49M,-2.57%
969.00 ,2020年5月8日,9806.20 ,"9,980.10","10,018.20","9,731.40",1.42M,-1.74%
968.00 ,2020年5月7日,9979.80 ,"9,152.70","10,033.00","9,064.80",1.91M,9.05%
967.00 ,2020年5月6日,9151.40 ,"9,000.60","9,373.70","8,923.60",1.62M,1.67%
966.00 ,2020年5月5日,9001.00 ,"8,874.20","9,078.70","8,800.40",1.05M,1.42%
965.00 ,2020年5月4日,8874.70 ,"8,885.50","8,945.50","8,553.20",1.12M,-0.12%
964.00 ,2020年5月3日,8885.50 ,"8,966.20","9,169.90","8,742.20",1.15M,-0.90%
963.00 ,2020年5月2日,8966.30 ,"8,821.60","8,986.20","8,771.30",890.34K,1.64%
962.00 ,2020年5月1日,8821.60 ,"8,628.60","9,040.30","8,621.00",1.11M,2.23%
961.00 ,2020年4月30日,8629.00 ,"8,770.60","9,437.50","8,425.50",2.04M,-1.62%
960.00 ,2020年4月29日,8770.90 ,"7,746.70","8,918.50","7,729.70",1.83M,13.22%
959.00 ,2020年4月28日,7746.90 ,"7,766.00","7,770.10","7,655.30",808.09K,-0.25%
958.00 ,2020年4月27日,7766.00 ,"7,679.40","7,768.50","7,637.70",980.50K,1.13%
957.00 ,2020年4月26日,7678.90 ,"7,540.40","7,679.40","7,520.50",921.59K,1.84%
956.00 ,2020年4月25日,7540.40 ,"7,503.90","7,684.60","7,451.00",861.93K,0.49%
955.00 ,2020年4月24日,7503.80 ,"7,491.30","7,583.50","7,423.50",951.95K,0.20%
954.00 ,2020年4月23日,7488.50 ,"7,112.80","7,655.40","7,036.50",1.34M,5.28%
953.00 ,2020年4月22日,7112.90 ,"6,842.50","7,137.40","6,821.80",914.18K,3.95%
952.00 ,2020年4月21日,6842.50 ,"6,833.40","6,919.30","6,774.30",892.57K,0.13%
951.00 ,2020年4月20日,6833.50 ,"7,122.90","7,207.50","6,771.20",1.26M,-4.06%
950.00 ,2020年4月19日,7122.90 ,"7,230.90","7,238.00","7,079.10",5.93M,-1.49%
949.00 ,2020年4月18日,7230.80 ,"7,035.90","7,259.40","7,031.50",796.45K,2.77%
948.00 ,2020年4月17日,7035.80 ,"7,085.50","7,142.80","7,005.80",810.10K,-0.70%
947.00 ,2020年4月16日,7085.60 ,"6,629.10","7,159.70","6,520.50",1.54M,6.89%
946.00 ,2020年4月15日,6629.10 ,"6,851.30","6,929.50","6,615.90",1.00M,-3.24%
945.00 ,2020年4月14日,6850.90 ,"6,841.80","6,970.80","6,768.60",999.53K,0.14%
944.00 ,2020年4月13日,6841.30 ,"6,918.10","6,920.30","6,618.50",1.25M,-1.10%
943.00 ,2020年4月12日,6917.60 ,"6,867.90","7,158.80","6,785.10",1.10M,0.73%
942.00 ,2020年4月11日,6867.80 ,"6,862.70","6,931.40","6,765.10",845.58K,0.07%
941.00 ,2020年4月10日,6863.10 ,"7,289.00","7,294.40","6,756.10",1.37M,-5.84%
940.00 ,2020年4月9日,7289.00 ,"7,361.10","7,361.10","7,140.30",963.55K,-0.98%
939.00 ,2020年4月8日,7361.20 ,"7,185.60","7,396.10","7,153.10",983.94K,2.45%
938.00 ,2020年4月7日,7185.20 ,"7,332.30","7,440.30","7,101.70",1.32M,-2.01%
937.00 ,2020年4月6日,7332.30 ,"6,772.80","7,335.00","6,770.10",1.53M,8.26%
936.00 ,2020年4月5日,6772.70 ,"6,857.50","6,889.40","6,686.00",842.33K,-1.23%
935.00 ,2020年4月4日,6857.40 ,"6,735.90","6,958.60","6,679.10",1.05M,1.80%
934.00 ,2020年4月3日,6735.90 ,"6,799.90","7,026.30","6,623.60",1.35M,-0.95%
933.00 ,2020年4月2日,6800.50 ,"6,638.80","7,182.70","6,567.90",1.74M,2.44%
932.00 ,2020年4月1日,6638.50 ,"6,412.40","6,661.30","6,157.40",1.40M,3.52%
931.00 ,2020年3月31日,6412.50 ,"6,391.10","6,513.10","6,346.30",1.05M,0.34%
930.00 ,2020年3月30日,6391.00 ,"5,890.40","6,576.50","5,872.50",1.43M,8.50%
929.00 ,2020年3月29日,5890.40 ,"6,233.20","6,258.80","5,889.30",916.17K,-5.51%
928.00 ,2020年3月28日,6233.70 ,"6,373.40","6,374.30","6,046.50",1.26M,-2.19%
927.00 ,2020年3月27日,6373.40 ,"6,725.50","6,813.70","6,322.30",1.16M,-5.23%
926.00 ,2020年3月26日,6725.10 ,"6,677.90","6,772.90","6,541.70",1.18M,0.69%
925.00 ,2020年3月25日,6678.90 ,"6,744.80","6,930.20","6,474.60",1.52M,-0.97%
924.00 ,2020年3月24日,6744.60 ,"6,468.80","6,814.20","6,380.80",1.73M,4.26%
923.00 ,2020年3月23日,6468.90 ,"5,822.00","6,564.70","5,710.80",1.88M,11.11%
922.00 ,2020年3月22日,5822.10 ,"6,186.90","6,394.40","5,771.20",1.48M,-5.89%
921.00 ,2020年3月21日,6186.20 ,"6,205.60","6,438.30","5,887.00",1.64M,-0.31%
920.00 ,2020年3月20日,6205.30 ,"6,171.60","6,858.10","5,748.20",2.22M,0.54%
919.00 ,2020年3月19日,6172.00 ,"5,359.20","6,379.50","5,256.00",2.18M,15.12%
918.00 ,2020年3月18日,5361.40 ,"5,260.70","5,373.10","5,020.90",1.80M,1.91%
917.00 ,2020年3月17日,5261.10 ,"5,030.20","5,432.80","4,946.50",1.89M,4.59%
916.00 ,2020年3月16日,5030.00 ,"5,366.40","5,369.30","4,477.70",2.55M,-6.27%
915.00 ,2020年3月15日,5366.30 ,"5,182.90","5,863.30","5,120.60",1.61M,3.54%
914.00 ,2020年3月14日,5182.70 ,"5,589.40","5,634.90","5,072.20",1.69M,-7.19%
913.00 ,2020年3月13日,5584.30 ,"4,815.20","5,934.30","3,869.50",4.17M,15.71%
912.00 ,2020年3月12日,4826.00 ,"7,935.20","7,963.10","4,546.60",3.22M,-39.18%
911.00 ,2020年3月11日,7935.10 ,"7,892.10","7,976.50","7,606.00",1.10M,0.56%
910.00 ,2020年3月10日,7891.20 ,"7,933.00","8,145.50","7,740.20",1.20M,-0.53%
909.00 ,2020年3月9日,7933.00 ,"8,035.80","8,158.80","7,648.70",1.54M,-1.26%
908.00 ,2020年3月8日,8034.10 ,"8,887.80","8,888.00","8,015.30",1.11M,-9.61%
907.00 ,2020年3月7日,8887.80 ,"9,134.20","9,180.80","8,848.70",750.65K,-2.70%
906.00 ,2020年3月6日,9134.80 ,"9,060.60","9,165.20","9,004.90",1.04M,0.82%
905.00 ,2020年3月5日,9060.30 ,"8,757.90","9,147.30","8,751.50",950.76K,3.45%
904.00 ,2020年3月4日,8757.90 ,"8,761.30","8,840.30","8,679.70",759.69K,-0.04%
903.00 ,2020年3月3日,8761.40 ,"8,906.10","8,911.70","8,669.30",1.01M,-1.61%
902.00 ,2020年3月2日,8904.80 ,"8,537.50","8,961.80","8,503.10",1.02M,4.27%
901.00 ,2020年3月1日,8540.00 ,"8,543.80","8,737.20","8,437.20",784.05K,-0.04%
900.00 ,2020年2月29日,8543.70 ,"8,697.10","8,793.70","8,539.80",683.44K,-1.77%
899.00 ,2020年2月28日,8697.50 ,"8,820.10","8,898.70","8,451.90",1.08M,-1.37%
898.00 ,2020年2月27日,8818.60 ,"8,800.10","8,968.30","8,538.50",1.13M,0.21%
897.00 ,2020年2月26日,8800.30 ,"9,317.10","9,368.10","8,672.00",1.32M,-5.55%
896.00 ,2020年2月25日,9317.20 ,"9,662.60","9,672.30","9,269.80",937.97K,-3.57%
895.00 ,2020年2月24日,9662.70 ,"9,943.20","9,981.00","9,507.00",980.00K,-2.82%
894.00 ,2020年2月23日,9942.70 ,"9,655.60","9,965.60","9,653.40",775.88K,2.97%
893.00 ,2020年2月22日,9655.70 ,"9,684.50","9,706.50","9,569.80",589.88K,-0.30%
892.00 ,2020年2月21日,9684.50 ,"9,602.20","9,747.10","9,574.50",716.61K,0.85%
891.00 ,2020年2月20日,9602.40 ,"9,611.90","9,681.40","9,448.90",870.80K,-0.07%
890.00 ,2020年2月19日,9609.40 ,"10,158.60","10,230.90","9,424.30",905.95K,-5.40%
889.00 ,2020年2月18日,10158.40 ,"9,701.50","10,230.10","9,601.60",945.91K,4.71%
888.00 ,2020年2月17日,9701.40 ,"9,931.70","9,951.50","9,468.90",961.88K,-2.32%
887.00 ,2020年2月16日,9932.30 ,"9,907.40","10,056.40","9,654.90",808.91K,0.25%
886.00 ,2020年2月15日,9907.70 ,"10,336.00","10,369.80","9,831.70",808.81K,-4.12%
885.00 ,2020年2月14日,10333.00 ,"10,235.50","10,372.40","10,125.20",732.51K,0.96%
884.00 ,2020年2月13日,10235.10 ,"10,321.90","10,482.60","10,116.90",940.30K,-0.80%
883.00 ,2020年2月12日,10317.70 ,"10,229.30","10,435.60","10,229.30",803.25K,0.86%
882.00 ,2020年2月11日,10229.50 ,"9,854.00","10,314.10","9,725.10",791.28K,3.81%
881.00 ,2020年2月10日,9854.10 ,"10,151.50","10,181.70","9,774.80",781.22K,-2.93%
880.00 ,2020年2月9日,10151.50 ,"9,895.40","10,157.10","9,882.70",617.35K,2.59%
879.00 ,2020年2月8日,9895.50 ,"9,817.30","9,931.20","9,673.20",551.31K,0.78%
878.00 ,2020年2月7日,9818.60 ,"9,771.90","9,872.50","9,738.70",608.96K,0.48%
877.00 ,2020年2月6日,9772.00 ,"9,611.80","9,854.90","9,536.10",778.67K,1.67%
876.00 ,2020年2月5日,9611.80 ,"9,194.10","9,726.80","9,179.90",771.46K,4.54%
875.00 ,2020年2月4日,9193.90 ,"9,296.50","9,347.50","9,193.90",651.68K,-1.10%
874.00 ,2020年2月3日,9296.60 ,"9,334.60","9,582.80","9,243.10",701.39K,-0.41%
873.00 ,2020年2月2日,9334.90 ,"9,381.50","9,465.40","9,183.10",683.37K,-0.50%
872.00 ,2020年2月1日,9381.60 ,"9,349.30","9,458.80","9,301.50",458.42K,0.35%
871.00 ,2020年1月31日,9349.10 ,"9,508.30","9,525.00","9,222.30",633.37K,-1.66%
870.00 ,2020年1月30日,9507.30 ,"9,299.10","9,569.00","9,209.20",765.21K,2.24%
869.00 ,2020年1月29日,9298.90 ,"9,377.30","9,428.70","9,250.90",749.88K,-0.84%
868.00 ,2020年1月28日,9377.30 ,"8,866.60","9,389.50","8,866.60",954.20K,5.76%
867.00 ,2020年1月27日,8866.60 ,"8,608.10","8,983.10","8,585.60",706.45K,3.01%
866.00 ,2020年1月26日,8607.80 ,"8,341.60","8,607.80","8,304.90",468.34K,3.19%
865.00 ,2020年1月25日,8341.60 ,"8,439.90","8,447.60","8,277.20",444.00K,-1.17%
864.00 ,2020年1月24日,8439.90 ,"8,404.90","8,522.00","8,242.60",617.02K,0.41%
863.00 ,2020年1月23日,8405.10 ,"8,678.50","8,687.30","8,309.60",722.67K,-3.15%
862.00 ,2020年1月22日,8678.50 ,"8,733.00","8,805.40","8,610.80",509.06K,-0.62%
861.00 ,2020年1月21日,8732.60 ,"8,642.00","8,770.30","8,524.00",540.20K,1.05%
860.00 ,2020年1月20日,8641.90 ,"8,705.70","8,740.10","8,539.20",599.06K,-0.74%
859.00 ,2020年1月19日,8706.20 ,"8,916.30","9,183.70","8,552.80",975.01K,-2.36%
858.00 ,2020年1月18日,8916.30 ,"8,913.00","8,982.30","8,814.60",627.74K,0.04%
857.00 ,2020年1月17日,8913.10 ,"8,726.70","9,005.10","8,675.90",794.11K,2.13%
856.00 ,2020年1月16日,8726.90 ,"8,818.10","8,850.00","8,605.80",748.32K,-1.04%
855.00 ,2020年1月15日,8818.30 ,"8,827.90","8,904.00","8,615.50",1.17M,-0.12%
854.00 ,2020年1月14日,8829.20 ,"8,111.20","8,898.70","8,111.20",1.48M,8.85%
853.00 ,2020年1月13日,8111.40 ,"8,188.30","8,196.70","8,068.40",610.66K,-0.93%
852.00 ,2020年1月12日,8187.60 ,"8,023.30","8,189.90","7,973.10",595.22K,2.04%
851.00 ,2020年1月11日,8024.10 ,"8,187.80","8,262.90","8,008.40",776.75K,-1.99%
850.00 ,2020年1月10日,8187.10 ,"7,842.50","8,187.40","7,697.70",1.05M,4.40%
849.00 ,2020年1月9日,7842.40 ,"8,060.00","8,065.90","7,779.20",786.50K,-2.70%
848.00 ,2020年1月8日,8059.60 ,"8,154.20","8,436.40","7,900.80",1.19M,-1.18%
847.00 ,2020年1月7日,8155.70 ,"7,759.10","8,182.00","7,754.10",1.01M,5.11%
846.00 ,2020年1月6日,7759.10 ,"7,372.60","7,783.10","7,366.70",786.75K,5.24%
845.00 ,2020年1月5日,7372.50 ,"7,376.80","7,501.00","7,345.60",628.14K,-0.06%
844.00 ,2020年1月4日,7376.80 ,"7,345.10","7,433.10","7,291.40",523.91K,0.46%
843.00 ,2020年1月3日,7343.10 ,"6,967.10","7,402.90","6,884.10",936.29K,5.40%
842.00 ,2020年1月2日,6967.00 ,"7,199.70","7,209.60","6,901.40",632.78K,-3.23%
841.00 ,2020年1月1日,7199.80 ,"7,196.40","7,259.40","7,180.00",420.28K,0.05%
840.00 ,2019年12月31日,7196.40 ,"7,261.50","7,331.00","7,167.40",586.60K,-0.90%
839.00 ,2019年12月30日,7261.80 ,"7,397.50","7,420.90","7,244.10",606.11K,-1.84%
838.00 ,2019年12月29日,7397.50 ,"7,321.60","7,518.90","7,303.00",611.69K,1.04%
837.00 ,2019年12月28日,7321.50 ,"7,261.90","7,375.90","7,256.50",610.96K,0.82%
836.00 ,2019年12月27日,7261.70 ,"7,210.80","7,293.80","7,128.50",718.07K,0.70%
835.00 ,2019年12月26日,7210.90 ,"7,225.00","7,414.30","7,177.30",795.09K,-0.19%
834.00 ,2019年12月25日,7224.80 ,"7,268.30","7,542.40","7,150.90",625.41K,-0.60%
833.00 ,2019年12月24日,7268.30 ,"7,322.40","7,433.20","7,185.70",785.54K,-0.74%
832.00 ,2019年12月23日,7322.80 ,"7,496.20","7,684.00","7,276.20",952.16K,-2.31%
831.00 ,2019年12月22日,7495.80 ,"7,156.30","7,501.10","7,142.00",677.94K,4.74%
830.00 ,2019年12月21日,7156.20 ,"7,196.40","7,197.60","7,129.60",468.74K,-0.56%
829.00 ,2019年12月20日,7196.40 ,"7,165.50","7,218.40","7,107.70",627.04K,0.43%
828.00 ,2019年12月19日,7165.50 ,"7,276.40","7,354.00","7,039.30",778.72K,-1.52%
827.00 ,2019年12月18日,7276.00 ,"6,613.50","7,387.70","6,462.20",1.14M,10.02%
826.00 ,2019年12月17日,6613.30 ,"6,903.50","6,943.50","6,575.00",894.55K,-4.20%
825.00 ,2019年12月16日,6903.50 ,"7,128.50","7,153.10","6,864.60",689.56K,-3.16%
824.00 ,2019年12月15日,7128.50 ,"7,080.80","7,175.80","7,033.80",492.58K,0.67%
823.00 ,2019年12月14日,7080.80 ,"7,255.20","7,267.40","7,043.30",524.56K,-2.40%
822.00 ,2019年12月13日,7255.20 ,"7,208.40","7,288.00","7,200.30",503.49K,0.65%
821.00 ,2019年12月12日,7208.00 ,"7,208.00","7,272.40","7,124.60",611.80K,0.00%
820.00 ,2019年12月11日,7208.00 ,"7,235.80","7,284.40","7,168.80",518.40K,-0.38%
819.00 ,2019年12月10日,7235.70 ,"7,356.20","7,400.30","7,192.10",609.50K,-1.63%
818.00 ,2019年12月9日,7355.80 ,"7,524.80","7,626.00","7,321.60",648.66K,-2.24%
817.00 ,2019年12月8日,7524.40 ,"7,510.80","7,576.40","7,416.70",499.04K,0.18%
816.00 ,2019年12月7日,7510.90 ,"7,530.40","7,595.70","7,489.60",557.14K,-0.26%
815.00 ,2019年12月6日,7530.80 ,"7,399.20","7,552.10","7,329.80",706.10K,1.78%
814.00 ,2019年12月5日,7399.20 ,"7,204.60","7,476.30","7,184.00",780.78K,2.70%
813.00 ,2019年12月4日,7204.40 ,"7,291.90","7,702.20","7,113.60",971.75K,-1.20%
812.00 ,2019年12月3日,7291.80 ,"7,298.10","7,389.40","7,227.10",548.77K,-0.09%
811.00 ,2019年12月2日,7298.20 ,"7,395.90","7,433.80","7,173.60",687.78K,-1.33%
810.00 ,2019年12月1日,7396.40 ,"7,546.50","7,546.50","7,244.40",777.00K,-1.99%
809.00 ,2019年11月30日,7546.60 ,"7,742.70","7,787.70","7,472.70",650.60K,-2.53%
808.00 ,2019年11月29日,7742.70 ,"7,426.60","7,825.30","7,412.30",766.71K,4.26%
807.00 ,2019年11月28日,7426.70 ,"7,510.60","7,639.50","7,380.60",737.58K,-1.12%
806.00 ,2019年11月27日,7510.60 ,"7,162.80","7,636.90","6,875.40",996.49K,4.86%
805.00 ,2019年11月26日,7162.80 ,"7,115.50","7,329.50","7,045.10",844.27K,0.66%
804.00 ,2019年11月25日,7115.60 ,"6,924.70","7,352.80","6,534.80",1.29M,2.76%
803.00 ,2019年11月24日,6924.70 ,"7,325.00","7,344.10","6,894.90",904.50K,-5.45%
802.00 ,2019年11月23日,7324.10 ,"7,271.60","7,342.50","7,093.70",783.18K,0.71%
801.00 ,2019年11月22日,7272.50 ,"7,627.90","7,700.90","6,818.50",1.41M,-4.66%
800.00 ,2019年11月21日,7627.90 ,"8,099.40","8,129.60","7,519.70",891.50K,-5.82%
799.00 ,2019年11月20日,8099.30 ,"8,145.70","8,223.00","8,074.20",607.27K,-0.57%
798.00 ,2019年11月19日,8145.70 ,"8,207.70","8,245.60","8,032.80",654.27K,-0.76%
797.00 ,2019年11月18日,8208.40 ,"8,510.30","8,516.30","8,110.40",692.60K,-3.54%
796.00 ,2019年11月17日,8509.80 ,"8,497.40","8,631.70","8,413.00",531.22K,0.15%
795.00 ,2019年11月16日,8497.30 ,"8,476.20","8,532.80","8,450.70",471.16K,0.25%
794.00 ,2019年11月15日,8476.30 ,"8,660.80","8,761.80","8,437.10",653.71K,-2.13%
793.00 ,2019年11月14日,8661.20 ,"8,782.90","8,799.80","8,615.80",515.43K,-1.39%
792.00 ,2019年11月13日,8783.10 ,"8,813.20","8,829.70","8,721.10",454.33K,-0.33%
791.00 ,2019年11月12日,8812.60 ,"8,737.40","8,841.20","8,615.70",575.16K,0.87%
790.00 ,2019年11月11日,8736.90 ,"9,036.90","9,066.40","8,649.40",601.16K,-3.32%
789.00 ,2019年11月10日,9036.80 ,"8,804.70","9,092.90","8,763.50",581.57K,2.64%
788.00 ,2019年11月9日,8804.50 ,"8,778.10","8,877.50","8,746.90",512.02K,0.30%
787.00 ,2019年11月8日,8778.20 ,"9,223.60","9,254.80","8,722.40",791.79K,-4.83%
786.00 ,2019年11月7日,9223.50 ,"9,339.20","9,367.00","9,130.00",603.54K,-1.24%
785.00 ,2019年11月6日,9338.90 ,"9,311.20","9,424.60","9,262.70",578.03K,0.30%
784.00 ,2019年11月5日,9310.80 ,"9,396.10","9,452.70","9,193.90",653.42K,-0.91%
783.00 ,2019年11月4日,9396.40 ,"9,198.70","9,500.40","9,134.10",681.01K,2.15%
782.00 ,2019年11月3日,9198.30 ,"9,300.50","9,359.10","9,095.00",536.56K,-1.10%
781.00 ,2019年11月2日,9300.60 ,"9,230.30","9,356.70","9,201.20",570.74K,0.76%
780.00 ,2019年11月1日,9230.10 ,"9,153.10","9,270.40","9,057.20",689.65K,0.85%
779.00 ,2019年10月31日,9152.60 ,"9,157.90","9,378.90","8,959.60",798.93K,-0.06%
778.00 ,2019年10月30日,9157.90 ,"9,411.30","9,411.30","9,018.40",789.73K,-2.69%
777.00 ,2019年10月29日,9411.30 ,"9,206.50","9,531.30","9,125.30",918.48K,2.22%
776.00 ,2019年10月28日,9207.20 ,"9,530.10","9,866.90","9,202.50",1.04M,-3.38%
775.00 ,2019年10月27日,9529.60 ,"9,230.60","9,773.20","9,081.00",1.16M,3.24%
774.00 ,2019年10月26日,9230.60 ,"8,658.40","10,540.00","8,061.80",1.78M,6.61%
773.00 ,2019年10月25日,8658.30 ,"7,422.80","8,697.70","7,404.90",1.18M,16.65%
772.00 ,2019年10月24日,7422.70 ,"7,476.80","7,501.50","7,366.30",586.49K,-0.73%
771.00 ,2019年10月23日,7477.00 ,"8,031.00","8,055.00","7,329.20",892.08K,-6.90%
770.00 ,2019年10月22日,8031.40 ,"8,207.40","8,289.10","8,017.70",570.39K,-2.15%
769.00 ,2019年10月21日,8208.20 ,"8,224.10","8,315.30","8,155.70",489.40K,-0.18%
768.00 ,2019年10月20日,8223.40 ,"7,957.40","8,288.50","7,889.60",513.91K,3.34%
767.00 ,2019年10月19日,7957.30 ,"7,948.30","8,060.20","7,892.40",428.83K,0.11%
766.00 ,2019年10月18日,7948.50 ,"8,073.30","8,116.40","7,842.00",505.79K,-1.55%
765.00 ,2019年10月17日,8073.30 ,"8,000.40","8,118.20","7,944.40",444.95K,0.91%
764.00 ,2019年10月16日,8000.40 ,"8,167.10","8,185.90","7,929.80",538.92K,-2.04%
763.00 ,2019年10月15日,8167.20 ,"8,353.40","8,400.20","8,139.50",469.73K,-2.23%
762.00 ,2019年10月14日,8353.30 ,"8,281.30","8,374.30","8,222.20",505.02K,0.87%
761.00 ,2019年10月13日,8281.50 ,"8,304.30","8,450.20","8,190.60",419.87K,-0.28%
760.00 ,2019年10月12日,8304.40 ,"8,267.60","8,394.80","8,260.90",424.02K,0.44%
759.00 ,2019年10月11日,8267.80 ,"8,562.20","8,751.10","8,249.70",667.86K,-3.44%
758.00 ,2019年10月10日,8562.30 ,"8,566.80","8,638.50","8,438.70",511.46K,-0.05%
757.00 ,2019年10月9日,8566.70 ,"8,180.10","8,655.90","8,122.70",636.43K,4.69%
756.00 ,2019年10月8日,8182.90 ,"8,198.50","8,323.10","8,118.10",469.04K,-0.19%
755.00 ,2019年10月7日,8198.60 ,"7,882.60","8,293.50","7,797.00",604.74K,4.02%
754.00 ,2019年10月6日,7881.90 ,"8,127.30","8,145.50","7,834.90",448.80K,-3.02%
753.00 ,2019年10月5日,8127.30 ,"8,148.00","8,185.10","8,030.60",360.92K,-0.25%
752.00 ,2019年10月4日,8148.10 ,"8,227.60","8,233.60","8,041.40",416.92K,-0.96%
751.00 ,2019年10月3日,8226.90 ,"8,363.60","8,391.70","8,090.10",460.97K,-1.64%
750.00 ,2019年10月2日,8364.10 ,"8,302.70","8,374.00","8,167.70",405.86K,0.74%
749.00 ,2019年10月1日,8302.70 ,"8,285.00","8,486.20","8,187.90",533.95K,0.22%
748.00 ,2019年9月30日,8284.30 ,"8,048.90","8,318.50","7,749.00",600.26K,2.92%
747.00 ,2019年9月29日,8049.10 ,"8,208.00","8,226.80","7,922.10",418.48K,-1.94%
746.00 ,2019年9月28日,8208.50 ,"8,184.50","8,297.20","8,031.10",457.79K,0.29%
